image,mask,id,type_1,type_2,is_legendary,is_mythical,generation,egg_group_0,egg_group_1
sprite/174_generation-iii_emerald_front_shiny.png,masks/174_generation-iii_emerald_front_default_mask.png,174,normal,fairy,False,False,generation-ii,no-eggs,
sprite/174_generation-iv_platinum_front_default.png,masks/174_generation-iv_platinum_front_default_mask.png,174,normal,fairy,False,False,generation-ii,no-eggs,
sprite/174_generation-iv_platinum_front_shiny.png,masks/174_generation-iv_platinum_front_default_mask.png,174,normal,fairy,False,False,generation-ii,no-eggs,
sprite/174_generation-iv_heartgold-soulsilver_front_default.png,masks/174_generation-iv_heartgold-soulsilver_front_default_mask.png,174,normal,fairy,False,False,generation-ii,no-eggs,
sprite/174_generation-iv_heartgold-soulsilver_front_shiny.png,masks/174_generation-iv_heartgold-soulsilver_front_default_mask.png,174,normal,fairy,False,False,generation-ii,no-eggs,
sprite/175_default_front_default.png,masks/175_default_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_default_front_shiny.png,masks/175_default_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iii_emerald_front_default.png,masks/175_generation-iii_emerald_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iv_platinum_front_default.png,masks/175_generation-iv_platinum_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iv_platinum_front_shiny.png,masks/175_generation-iv_platinum_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iv_diamond-pearl_front_default.png,masks/175_generation-iv_diamond-pearl_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iv_diamond-pearl_front_shiny.png,masks/175_generation-iv_diamond-pearl_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iv_heartgold-soulsilver_front_default.png,masks/175_generation-iv_heartgold-soulsilver_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/175_generation-iv_heartgold-soulsilver_front_shiny.png,masks/175_generation-iv_heartgold-soulsilver_front_default_mask.png,175,fairy,,False,False,generation-ii,no-eggs,
sprite/176_default_front_default.png,masks/176_default_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iii_emerald_front_default.png,masks/176_generation-iii_emerald_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iii_emerald_front_shiny.png,masks/176_generation-iii_emerald_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iv_platinum_front_default.png,masks/176_generation-iv_platinum_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iv_diamond-pearl_front_default.png,masks/176_generation-iv_diamond-pearl_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iv_diamond-pearl_front_shiny.png,masks/176_generation-iv_diamond-pearl_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iv_heartgold-soulsilver_front_default.png,masks/176_generation-iv_heartgold-soulsilver_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/176_generation-iv_heartgold-soulsilver_front_shiny.png,masks/176_generation-iv_heartgold-soulsilver_front_default_mask.png,176,fairy,flying,False,False,generation-ii,flying,fairy
sprite/177_default_front_default.png,masks/177_default_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_default_front_shiny.png,masks/177_default_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_generation-iii_emerald_front_default.png,masks/177_generation-iii_emerald_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_generation-iii_emerald_front_shiny.png,masks/177_generation-iii_emerald_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_generation-iv_platinum_front_default.png,masks/177_generation-iv_platinum_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_generation-iv_platinum_front_shiny.png,masks/177_generation-iv_platinum_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_generation-iv_heartgold-soulsilver_front_default.png,masks/177_generation-iv_heartgold-soulsilver_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/177_generation-iv_heartgold-soulsilver_front_shiny.png,masks/177_generation-iv_heartgold-soulsilver_front_default_mask.png,177,psychic,flying,False,False,generation-ii,flying,
sprite/178_default_front_default.png,masks/178_default_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_default_front_shiny.png,masks/178_default_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_generation-iii_emerald_front_default.png,masks/178_generation-iii_emerald_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_generation-iii_emerald_front_shiny.png,masks/178_generation-iii_emerald_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_generation-iv_platinum_front_default.png,masks/178_generation-iv_platinum_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_generation-iv_platinum_front_shiny.png,masks/178_generation-iv_platinum_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_generation-iv_heartgold-soulsilver_front_default.png,masks/178_generation-iv_heartgold-soulsilver_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/178_generation-iv_heartgold-soulsilver_front_shiny.png,masks/178_generation-iv_heartgold-soulsilver_front_default_mask.png,178,psychic,flying,False,False,generation-ii,flying,
sprite/179_default_front_default.png,masks/179_default_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iii_emerald_front_default.png,masks/179_generation-iii_emerald_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iii_emerald_front_shiny.png,masks/179_generation-iii_emerald_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iv_platinum_front_default.png,masks/179_generation-iv_platinum_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iv_platinum_front_shiny.png,masks/179_generation-iv_platinum_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iv_diamond-pearl_front_default.png,masks/179_generation-iv_platinum_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iv_heartgold-soulsilver_front_default.png,masks/179_generation-iv_heartgold-soulsilver_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/179_generation-iv_heartgold-soulsilver_front_shiny.png,masks/179_generation-iv_heartgold-soulsilver_front_default_mask.png,179,electric,,False,False,generation-ii,monster,ground
sprite/180_default_front_default.png,masks/180_default_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/180_default_front_shiny.png,masks/180_default_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/180_generation-iii_emerald_front_default.png,masks/180_generation-iii_emerald_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/180_generation-iii_emerald_front_shiny.png,masks/180_generation-iii_emerald_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/180_generation-iv_platinum_front_default.png,masks/180_generation-iv_platinum_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/180_generation-iv_platinum_front_shiny.png,masks/180_generation-iv_platinum_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/180_generation-iv_heartgold-soulsilver_front_default.png,masks/180_generation-iv_heartgold-soulsilver_front_default_mask.png,180,electric,,False,False,generation-ii,monster,ground
sprite/181_default_front_default.png,masks/181_default_front_default_mask.png,181,electric,,False,False,generation-ii,monster,ground
sprite/181_generation-iii_emerald_front_default.png,masks/181_generation-iii_emerald_front_default_mask.png,181,electric,,False,False,generation-ii,monster,ground
sprite/181_generation-iii_emerald_front_shiny.png,masks/181_generation-iii_emerald_front_default_mask.png,181,electric,,False,False,generation-ii,monster,ground
sprite/181_generation-iv_platinum_front_default.png,masks/181_generation-iv_platinum_front_default_mask.png,181,electric,,False,False,generation-ii,monster,ground
sprite/181_generation-iv_heartgold-soulsilver_front_default.png,masks/181_generation-iv_heartgold-soulsilver_front_default_mask.png,181,electric,,False,False,generation-ii,monster,ground
sprite/182_default_front_default.png,masks/182_default_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_default_front_shiny.png,masks/182_default_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iii_emerald_front_default.png,masks/182_generation-iii_emerald_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iii_emerald_front_shiny.png,masks/182_generation-iii_emerald_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iii_ruby-sapphire_front_shiny.png,masks/182_generation-iii_emerald_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iv_platinum_front_default.png,masks/182_generation-iv_platinum_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iv_platinum_front_shiny.png,masks/182_generation-iv_platinum_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iv_heartgold-soulsilver_front_default.png,masks/182_generation-iv_heartgold-soulsilver_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/182_generation-iv_heartgold-soulsilver_front_shiny.png,masks/182_generation-iv_heartgold-soulsilver_front_default_mask.png,182,grass,,False,False,generation-ii,plant,
sprite/183_default_front_default.png,masks/183_default_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_default_front_shiny.png,masks/183_default_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iii_emerald_front_default.png,masks/183_generation-iii_emerald_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iii_emerald_front_shiny.png,masks/183_generation-iii_emerald_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iv_platinum_front_default.png,masks/183_generation-iv_platinum_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iv_platinum_front_shiny.png,masks/183_generation-iv_platinum_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iv_diamond-pearl_front_default.png,masks/183_generation-iv_diamond-pearl_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iv_diamond-pearl_front_shiny.png,masks/183_generation-iv_diamond-pearl_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/183_generation-iv_heartgold-soulsilver_front_shiny.png,masks/183_default_front_default_mask.png,183,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_default_front_default.png,masks/184_default_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_default_front_shiny.png,masks/184_default_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iii_emerald_front_default.png,masks/184_generation-iii_emerald_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iii_emerald_front_shiny.png,masks/184_generation-iii_emerald_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iv_platinum_front_default.png,masks/184_generation-iv_platinum_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iv_platinum_front_shiny.png,masks/184_generation-iv_platinum_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iv_diamond-pearl_front_default.png,masks/184_generation-iv_diamond-pearl_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iv_diamond-pearl_front_shiny.png,masks/184_generation-iv_diamond-pearl_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iv_heartgold-soulsilver_front_default.png,masks/184_generation-iv_heartgold-soulsilver_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
sprite/184_generation-iv_heartgold-soulsilver_front_shiny.png,masks/184_generation-iv_heartgold-soulsilver_front_default_mask.png,184,water,fairy,False,False,generation-ii,water1,fairy
